Time,stock_id,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值,交易所主產業代碼,Y_ExpRet
2017-03-01,2704,0.32,1.22,1.22,44.77,17.26,16.97,13.93,-0.29,162.75,13.93,27.51,8.39,25.91,0.19,2.26,0.39,0.38,-14.27,-0.89,-1.58,0.0,0.0,4.25,-5.08,2.83,-0.27,421.24,401.68,85.25,14.75,17.3,182.12,3.89,3.83,2665524.0,1.86,30.97,0.3,34990.0,-2.49,0.35,0.59,0.91,2.48,8622691.0,M2700,0.01784238394957427
2017-03-01,2705,-0.27,-2.02,-2.02,26.41,-9.06,-11.53,-11.53,-2.48,74.46,-11.53,35.46,-5.3,13.16,-0.29,2.33,-0.21,-0.27,2.69,-27.88,-31.95,-32.2,-32.2,-32.04,-5.82,-8.21,-0.22,120.79,66.54,44.04,55.96,127.08,97.46,-2.11,-2.68,385842.0,16.99,19.28,0.31,-128170.0,91.69,0.7,0.43,0.64,0.88,2876051.0,M2700,-0.10344556942155247
2017-03-01,2706,0.23,1.27,1.27,72.39,63.56,148.87,123.61,85.31,820.23,123.61,8.83,55.53,17.89,0.13,0.17,0.11,0.28,-3.98,-8.96,-17.19,-18.65,-18.65,-18.65,2.96,3.09,-0.26,2347.86,2339.76,87.36,12.64,14.46,2099.21,1.17,2.75,2302237.0,0.07,52.03,0.04,56833.0,-148.52,0.04,0.87,0.98,23.74,7883453.0,M2700,-0.13143036015923082
2017-03-01,2707,1.84,6.02,6.04,33.43,17.81,16.86,13.65,-0.95,213.96,13.7,15.63,-1.58,29.99,-0.19,13.58,2.42,2.29,-0.21,-3.25,-6.38,-6.95,-6.95,-7.65,-3.25,-4.34,-0.19,118.19,95.68,53.6,46.4,86.58,169.32,24.18,22.89,283734.0,8.33,23.65,0.92,35270.0,-1.36,1.76,2.12,5.22,2.89,19835593.0,M2700,0.015558619810140284
2017-03-01,2841,0.04,0.16,-0.44,77.58,-28.07,19.42,18.13,47.49,73.43,-50.06,105.65,-3.18,23.81,-0.4,0.21,-0.06,0.04,133.62,70.53,-44.83,-5.17,-5.17,61.57,11.93,1.05,0.02,118.76,38.34,52.58,47.42,90.17,928.3,-0.58,0.4,1761090.0,37.63,99.15,0.02,-16462.0,12784.1,0.04,0.25,0.47,22.24,8520781.0,M2500,-0.10630630630630633
2017-03-01,2901,0.08,0.63,0.63,86.09,14.22,19.73,16.38,5.51,119.79,16.38,71.87,19.92,11.89,0.11,0.46,0.07,0.09,2.97,-9.26,-9.17,-9.18,-9.18,-9.18,-0.45,-0.6,0.03,879.46,861.53,88.12,11.88,13.48,187.91,0.65,0.9,318076.0,0.73,56.06,0.14,-183.0,-337.06,0.15,0.29,2.13,12.21,1847988.0,M2900,0.007953387568940151
2017-03-01,2903,0.17,0.78,0.78,51.1,6.93,4.79,2.98,-2.14,115.7,2.96,44.17,-11.25,20.86,-3.43,6.87,0.48,0.33,-10.96,-21.92,-23.44,-25.67,-25.67,-29.03,-2.58,-0.27,-0.14,34.28,24.63,37.75,62.25,164.92,113.03,4.74,3.27,-28253039.0,9.51,49.16,0.38,2567941.0,-196.39,1.05,0.88,0.78,0.54,22883581.0,M2900,0.0030856130105765267
2017-03-01,2904,0.29,2.12,2.05,38.36,23.51,22.84,19.14,-0.67,258.32,18.48,14.85,26.66,13.75,0.72,1.52,0.36,0.35,-25.73,-47.96,-46.76,-46.08,-46.08,-47.77,2.61,-5.93,-1.31,239.97,214.78,81.7,18.3,22.4,210.22,3.56,3.46,261848.0,3.04,11.2,0.36,95987.0,32.5,0.44,0.93,1.75,3.53,1656816.0,M9900,-0.23908730158730163
2017-03-01,2905,-0.87,-3.6,-3.6,30.6,26.41,-1.34,-1.58,-27.76,730.59,-1.58,4.19,194.51,20.96,37.4,105.88,27.97,-1.52,26.86,174.03,-181.71,-452.85,-452.85,-452.94,9.47,7.39,-0.16,931.2,318.1,3.4,96.6,2841.5,325.01,281.96,-14.33,107756359.0,16.39,151.71,0.31,27044957.0,4.9,9.1,19.91,1.28,0.09,18099544.0,M2900,-0.005917159763313751
2017-03-01,2906,-0.09,0.19,0.42,23.57,3.7,1.51,0.61,-2.2,118.64,1.35,19.87,8.38,14.2,0.88,7.96,0.29,0.12,20.91,163.02,17.99,-29.72,-29.72,327.57,47.58,67.85,0.25,186.46,141.53,68.82,31.18,45.31,396.01,2.91,1.18,1894846.0,40.97,4.45,0.84,31902.0,86.28,1.23,4.89,0.86,0.37,2543772.0,M2900,-0.09091216102124211
2017-03-01,2908,0.6,4.09,4.34,30.23,4.19,3.93,3.16,-0.26,116.1,3.36,26.04,-2.68,14.93,-0.71,19.06,0.8,0.75,0.78,18.85,-3.18,0.39,0.39,-25.88,-2.99,-1.44,-0.05,99.55,51.6,30.59,69.41,226.93,179.12,7.99,7.5,-60465.0,122.01,13.79,1.58,2332382.0,34.48,5.17,6.36,1.33,0.29,10146751.0,M2900,0.1750032292231778
2017-03-01,2910,0.09,0.68,0.7,76.94,29.52,19.46,14.31,-10.07,162.26,14.71,47.42,-4.83,12.94,-0.76,0.61,0.18,0.12,-25.77,47.01,51.32,106.81,106.81,71.31,1.1,2.46,0.05,61.14,18.15,40.17,59.83,148.93,196.61,1.52,1.0,-1070149.0,52.01,19.35,0.08,22095.0,3863.81,0.19,0.32,2.46,8.87,5572958.0,M2900,0.009364484915308946
2017-03-01,2911,-0.14,-0.91,-0.84,45.72,-3.04,-1.96,-1.46,1.08,93.76,-1.35,48.76,6.62,13.6,0.83,9.03,-0.27,-0.18,-20.72,-7090.04,-312.46,-256.28,-256.28,-276.07,-14.62,-8.67,-0.81,146.02,63.43,45.25,54.75,121.02,291.74,-2.75,-1.77,1185596.0,91.1,9.55,1.1,146023.0,160.17,2.48,6.04,0.81,0.3,2257780.0,M2900,0.1621626706047239
2017-03-01,2912,2.64,8.81,8.83,32.75,5.24,6.83,5.75,1.59,119.05,5.76,27.51,-0.52,29.91,-0.23,50.98,2.67,3.48,2.88,10.28,10.99,11.1,11.1,16.29,1.54,6.41,0.27,108.88,77.32,39.16,60.84,155.33,164.81,26.71,34.81,4129791.0,40.51,52.5,2.27,-11639.0,-16.85,6.13,9.51,8.36,1.2,259905500.0,M2900,0.13294760859956445
2017-03-01,2913,0.74,3.5,3.23,32.84,26.9,28.57,28.78,1.68,552.49,26.54,5.94,420.25,21.6,2.46,2.58,0.69,0.74,1035.9,994.46,379.01,347.52,347.52,1023.41,-7.35,2.29,1.83,222.87,31.59,71.58,28.42,39.71,494.84,6.95,7.38,552915.0,4.86,280.02,0.33,979615.0,66.75,0.49,2.05,0.77,5.29,12820500.0,M2900,-0.08598938658614808
2017-03-01,2915,0.52,2.95,2.95,53.75,39.31,43.46,41.3,4.15,372.12,41.3,14.44,-3.5,22.87,-0.21,2.6,1.02,1.14,-13.07,-15.08,-64.2,-65.53,-65.53,-65.53,-3.69,-8.9,-3.2,100.63,33.87,57.61,42.39,73.57,3016.16,9.71,10.74,33121.0,10.8,34.92,0.16,2692630.0,231.98,0.29,5.49,2.25,8.46,45941979.0,M2900,0.1628872196454385
2017-03-01,3002,0.35,2.36,0.48,27.29,-0.3,24.93,22.53,25.23,98.92,4.6,27.59,15.03,12.39,0.23,1.39,0.0,0.35,19.18,-105.77,106.54,127.05,127.05,-53.63,12.25,6.88,1.23,925.63,708.22,77.11,22.89,29.68,441.01,-0.04,3.46,1301332.0,21.66,4.4,0.33,-35370.0,134.48,0.42,2.19,0.93,2.74,1173000.0,M2300,0.11303495589676582
2017-03-01,3003,0.61,2.24,2.08,36.64,21.4,16.42,12.2,-4.98,240.34,11.37,15.25,22.05,27.64,1.34,5.06,1.08,0.83,16.43,56.71,24.03,18.78,18.78,12.62,10.13,3.98,0.16,442.59,331.89,75.65,24.35,32.19,424.62,10.82,8.3,3236765.0,35.07,5.56,0.55,67421.0,217.0,0.73,2.9,1.58,2.19,6786514.0,M2300,0.19909607539155094
2017-03-01,3004,0.6,2.2,2.19,29.49,15.85,10.47,7.91,-5.38,216.17,7.9,13.64,12.29,27.45,1.75,7.58,1.2,0.79,-3.6,-22.23,-39.16,-42.91,-42.91,-43.2,60.91,5.18,-0.52,104.98,63.48,39.03,60.97,156.24,103.18,12.01,7.93,37283.0,42.47,4.55,0.43,111154.0,135.99,1.11,0.56,1.82,1.62,2632350.0,M2000,0.05020083978347767
2017-03-01,3005,0.72,2.89,2.91,27.84,11.0,10.51,8.34,-0.49,163.49,8.41,17.03,4.05,24.02,0.52,9.18,1.01,0.97,20.7,35.75,26.82,27.75,27.75,27.26,12.01,0.77,0.47,197.26,129.7,62.08,37.92,61.07,247.57,10.03,9.58,7013056.0,52.2,4.23,0.84,512693.0,83.12,1.39,3.09,1.83,1.17,24860458.0,M2300,-0.014001001304655647
2017-03-01,3006,0.39,1.49,1.04,18.66,7.75,4.69,3.89,-3.06,171.09,2.71,10.91,7.82,26.27,0.64,9.76,0.76,0.45,29.63,161.89,-15.11,-23.01,-23.01,37.7,10.03,2.2,0.06,350.83,192.29,75.18,24.82,33.02,844.58,7.28,4.4,5679157.0,64.75,9.94,1.15,-61232.0,107.66,1.54,13.26,1.37,0.98,9687697.0,M2300,0.1808497001202789
2017-03-01,3008,36.41,6.22,6.22,70.94,61.87,52.95,45.19,-8.92,782.07,45.19,9.07,46.57,597.11,73.18,80.57,49.85,42.66,30.66,59.79,35.62,34.82,34.82,34.81,16.89,20.37,1.36,368.58,353.0,79.11,20.89,26.41,393.82,498.48,426.59,56605200.0,17.65,3.29,0.44,2263949.0,145.17,0.55,2.13,8.01,12.6,641189200.0,M2300,-0.30497945949149285
2017-03-01,3010,1.26,2.91,2.9,9.69,3.55,4.4,3.44,0.85,157.72,3.43,6.14,3.45,43.23,1.53,39.71,1.41,1.75,3.21,5.41,-9.23,-11.68,-11.68,-10.09,-5.21,-1.2,-0.18,161.27,121.86,45.2,54.8,121.26,560.79,14.08,17.46,6279851.0,120.45,3.58,1.5,658042.0,73.24,3.38,16.0,1.13,0.28,11291832.0,M2300,0.18412941824425744
2017-03-01,3011,-0.21,-1.85,-1.83,11.81,-9.22,-8.83,-9.41,0.39,56.14,-9.33,21.03,-2.22,10.96,-0.09,2.21,-0.2,-0.2,-51.1,23.6,8.25,26.93,26.93,27.51,-15.4,-6.99,0.19,237.48,181.63,69.55,30.45,43.78,315.0,-2.04,-1.95,641094.0,49.63,2.55,0.53,17793.0,102.38,0.79,2.47,0.86,0.72,1059559.0,M2300,-0.13043478260869557
2017-03-01,3013,0.06,1.04,1.04,12.97,5.68,2.64,2.52,-3.03,177.85,2.52,7.29,-15.13,13.0,-0.96,6.31,0.36,0.17,46.82,359.59,178.95,190.63,190.63,190.63,20.72,17.29,0.92,208.02,138.83,66.13,33.87,51.22,246.41,3.58,1.67,1165367.0,72.24,3.66,1.06,27602.0,91.06,1.65,3.69,1.7,0.81,3747067.0,M2300,-0.08744106694061748
2017-03-01,3014,0.56,2.27,2.37,50.4,16.45,14.83,11.94,-1.62,148.46,12.44,33.95,25.08,25.14,1.23,4.58,0.75,0.7,0.81,25.58,12.5,17.95,17.95,19.48,4.03,4.89,0.28,471.23,426.53,81.86,18.14,22.16,895.39,7.7,6.94,2856584.0,18.77,6.18,0.62,-82124.0,59.45,0.76,8.4,1.41,1.78,5580846.0,M2300,0.08835735039474057
2017-03-01,3015,0.11,0.28,0.28,11.25,0.77,0.96,0.61,0.19,107.2,0.62,10.5,-3.2,40.66,-0.9,19.26,0.15,0.18,0.14,112.53,-53.44,-56.42,-56.42,-43.63,-6.35,-8.81,-0.24,173.19,134.61,59.73,40.27,67.42,603.12,1.48,1.84,3952448.0,75.37,3.53,1.05,78170.0,36.89,1.8,11.0,0.61,0.31,4787299.0,M2300,0.040240428612551726
2017-03-01,3016,0.06,0.58,0.58,11.63,4.47,2.33,1.93,-2.14,162.4,1.93,7.16,-10.4,11.11,-0.29,3.3,0.15,0.08,20.17,167.52,61.44,30.74,30.74,43.8,2.46,0.53,0.01,270.15,204.31,76.53,23.47,30.67,190.18,1.48,0.77,1165184.0,48.15,4.04,0.92,-13906.0,110.42,1.19,2.26,2.55,2.36,6916548.0,M2300,0.29643049134501687
2017-03-01,3017,0.62,2.6,2.63,12.13,3.64,4.64,3.41,1.0,142.82,3.45,8.49,1.7,22.84,0.66,18.2,0.66,0.84,0.36,-31.0,6.58,4.59,4.59,-12.37,2.64,-6.69,-0.02,136.73,98.92,31.33,68.67,219.14,200.15,6.62,8.44,5042558.0,120.74,4.14,0.95,562391.0,18.42,3.05,4.56,1.15,0.35,9239057.0,M2300,0.11069506649276928
2017-03-01,3018,0.11,0.98,0.55,7.44,2.33,2.39,1.83,0.05,145.68,1.02,5.11,2.32,11.62,0.34,5.63,0.13,0.15,-0.74,195.26,709.08,850.14,850.14,559.01,16.37,30.22,0.34,167.12,73.8,43.16,56.84,131.69,409.19,1.37,1.4,571933.0,63.97,3.45,0.9,-46579.0,-14.23,2.14,7.96,2.41,0.96,1698749.0,M2300,2.3032244209980393
2017-03-01,3019,0.11,0.77,0.77,18.61,3.93,4.2,3.15,0.27,126.77,3.15,14.68,9.68,37.89,1.56,13.39,0.53,0.56,6.43,176.61,233.26,265.52,265.52,265.52,-3.57,-2.12,0.16,330.41,258.11,75.98,24.02,31.62,365.71,5.26,5.62,10413075.0,41.41,4.14,0.74,141681.0,88.91,0.98,3.45,1.37,0.8,14588208.0,M2300,0.7982457248339465
2017-03-01,3021,0.14,1.17,1.17,24.63,6.0,3.51,2.9,-2.49,132.19,2.9,18.63,2.43,11.66,0.18,4.71,0.28,0.17,12.85,45.21,-4.67,-13.33,-13.33,-13.33,-8.63,-9.61,-0.23,200.21,146.5,60.14,39.86,66.29,388.7,2.82,1.65,704320.0,76.67,3.42,0.96,58472.0,127.48,1.62,6.11,1.14,0.64,1250360.0,M2300,0.14394311893668
2017-03-01,3022,1.14,4.69,4.65,33.41,19.16,21.27,16.99,2.11,234.38,16.86,14.26,22.23,24.54,1.75,6.71,1.29,1.43,29.96,50.27,17.22,11.19,11.19,9.83,-2.86,4.05,0.24,277.83,196.56,71.42,28.58,40.02,665.49,12.85,14.27,4588437.0,27.03,5.98,0.77,249560.0,19.71,1.1,7.13,1.95,1.93,15726241.0,M2300,-0.16337078782042735
2017-03-01,3023,1.25,4.91,5.11,24.8,12.28,11.78,8.87,-0.5,198.09,9.23,12.52,4.66,25.68,0.93,14.26,1.75,1.68,-3.27,-4.92,-9.77,-6.81,-6.81,-27.34,-2.18,-0.23,-0.23,183.74,141.44,54.85,45.15,82.33,461.82,17.51,16.8,3784501.0,86.66,3.91,1.18,284312.0,85.05,2.21,9.86,2.9,1.31,16793492.0,M2300,0.08322319932599331
2017-03-01,3024,0.02,0.24,0.12,18.03,-1.63,2.04,0.95,3.67,91.72,0.47,19.66,9.86,9.84,0.59,2.56,-0.04,0.05,-29.11,67.33,141.16,113.74,113.74,107.01,-1.0,26.74,0.77,129.29,86.83,57.22,42.78,74.77,583.49,-0.42,0.52,485113.0,36.31,5.66,0.58,22891.0,107.41,1.02,5.63,1.0,0.87,2721682.0,M2300,-0.3439607421084331
2017-03-01,3025,-0.27,-2.47,-2.54,47.1,-18.81,-23.13,-23.39,-4.32,71.46,-24.06,65.91,-29.81,10.7,-0.34,1.15,-0.22,-0.27,-37.78,-290.34,-508.99,-604.61,-604.61,-628.66,-1.83,0.22,-2.43,808.71,552.1,84.47,15.53,18.38,356.46,-2.16,-2.66,572011.0,32.22,4.34,0.35,4988.0,368.04,0.42,1.46,1.07,1.76,812034.0,M2300,0.5219372135572344
2017-03-01,3026,0.56,0.98,0.76,13.8,3.34,3.59,2.76,0.26,131.89,2.16,10.47,14.95,37.14,2.26,19.86,0.66,0.5,6.07,-21.0,-16.24,-15.81,-15.81,-35.26,1.07,-2.46,-0.13,265.29,206.95,71.67,28.33,39.54,376.51,4.67,5.03,5606961.0,54.12,3.97,1.02,32700.0,117.06,1.42,5.26,1.04,0.65,8677121.0,M2300,2.485630636229302
2017-03-01,3027,-0.15,-0.93,-1.14,32.24,-16.8,-6.29,-8.72,10.51,65.76,-10.69,49.03,14.72,15.44,0.95,1.67,-0.28,-0.11,-40.26,-167.62,-157.83,-251.06,-251.06,-251.52,-7.59,-5.4,-1.02,228.32,185.19,67.36,32.64,48.45,289.97,-2.83,-1.06,807184.0,22.93,4.82,0.27,30724.0,179.08,0.43,1.21,0.88,1.26,1322941.0,M2300,-0.20855213803450856
2017-03-01,3028,0.33,1.49,1.13,5.99,1.55,1.95,1.36,0.4,134.86,1.02,4.44,-6.08,22.51,-2.42,24.55,0.38,0.48,0.55,-23.89,-21.03,-36.23,-36.23,-45.62,9.41,-6.19,-0.28,148.7,87.27,35.64,64.36,180.56,989.84,3.8,4.79,4138399.0,212.87,3.98,1.6,-8388.0,118.38,4.39,42.79,0.82,0.18,3923670.0,M2300,0.2439009083025241
2017-03-01,3029,0.13,0.77,0.72,8.5,1.33,1.36,1.11,0.03,118.53,1.03,7.17,19.39,16.69,2.02,11.5,0.15,0.16,8.48,-40.27,-37.26,-39.71,-39.71,-42.12,8.4,5.76,-0.32,231.24,185.64,61.41,38.59,62.85,676.12,1.53,1.56,1661310.0,83.17,3.88,1.66,6704.0,48.15,2.77,18.57,1.17,0.4,2395924.0,M2300,0.07848451800530332
2017-03-01,3030,0.32,1.47,1.45,51.86,19.22,11.52,10.09,-7.7,158.86,9.92,32.65,33.02,21.95,0.82,3.18,0.61,0.37,4.31,13.99,-29.52,-27.67,-27.67,-30.76,-10.49,-10.46,-0.54,618.08,518.41,88.22,11.78,13.35,239.08,6.11,3.66,3045305.0,32.38,2.54,0.52,31774.0,194.45,0.58,1.38,1.95,3.23,10110045.0,M2300,0.3014014875959441
2017-03-01,3031,0.15,0.66,0.66,21.81,5.61,4.13,4.23,-1.49,134.65,4.23,16.2,5.45,14.55,0.19,2.45,0.14,0.1,-3.06,2167.14,180.23,294.05,294.05,294.05,-3.28,-0.59,0.16,338.1,220.12,79.91,20.09,25.14,379.6,1.37,1.01,1520646.0,28.65,3.24,0.5,85208.0,101.8,0.63,2.29,1.25,1.57,3388133.0,M2300,-0.033520873717554744
2017-03-01,3032,0.5,1.81,1.67,20.17,8.58,4.71,3.47,-3.88,174.09,3.21,11.59,7.78,19.65,2.12,15.2,1.31,0.72,63.07,44.03,-27.09,-33.05,-33.05,-33.41,75.61,66.89,-0.11,191.07,129.8,46.21,53.79,116.4,397.53,13.05,7.16,2809207.0,78.21,3.68,0.97,554178.0,67.74,2.08,8.18,2.0,0.67,4452101.0,M2300,-0.14557188373756413
2017-03-01,3033,0.31,1.92,1.91,5.54,1.53,1.23,0.92,-0.3,138.27,0.92,4.01,4.35,16.19,1.84,33.75,0.52,0.42,15.52,4.04,-6.72,-14.46,-14.46,-15.06,20.14,8.24,-0.02,139.19,72.54,26.87,73.13,272.19,3473.55,5.18,4.15,5368257.0,306.82,5.63,2.21,166672.0,100.68,8.31,276.52,1.09,0.13,5701109.0,M2300,0.2351258951530808
2017-03-01,3034,1.53,3.27,3.2,28.49,11.05,10.09,8.51,-0.95,163.34,8.31,17.44,-3.05,47.4,-0.53,17.94,1.98,1.81,-0.47,-15.0,-20.93,-23.94,-23.94,-25.84,-1.31,-3.0,-0.66,314.81,267.53,72.57,27.43,37.8,1477.09,19.82,18.11,22552973.0,49.43,4.35,1.07,649167.0,65.02,1.54,22.08,2.48,1.57,71500043.0,M2300,0.1422396047756278
2017-03-01,3035,2.12,-1.05,-1.27,45.27,-1.12,-2.77,36.4,-1.65,97.59,-4.6,46.39,25.23,22.33,1.87,5.76,-0.06,-0.16,-7.22,-117.02,-146.56,606.94,-173.43,-210.28,9.48,6.46,-1.93,258.49,215.2,74.01,25.99,35.12,1011.78,-0.64,-1.6,2881050.0,31.66,5.5,0.84,260185.0,62.18,1.11,10.42,1.7,1.48,9320625.0,M2300,0.8457442464433298
2017-03-01,3037,0.07,0.32,0.31,10.64,1.78,0.44,1.0,-1.35,119.41,0.96,8.91,3.94,27.99,0.68,9.82,0.18,0.04,-4.35,416.01,141.5,163.59,163.59,172.78,-6.38,-3.91,0.28,161.26,133.8,48.75,51.25,105.15,154.3,1.71,0.42,15707988.0,38.32,4.73,0.62,-527642.0,51.56,1.28,1.35,0.61,0.41,25518185.0,M2300,0.09275158089193103
2017-03-01,3038,-0.25,-2.16,-1.49,17.36,4.15,-6.93,-5.82,-11.08,131.04,-4.03,13.25,-2.04,11.05,-0.18,4.47,0.19,-0.3,-18.17,-63.51,-170.32,-171.14,-171.14,-150.02,0.64,-8.82,-3.06,188.94,135.7,55.05,44.95,81.64,429.6,1.59,-2.66,1283104.0,60.04,7.71,0.85,121275.0,108.0,1.48,6.49,1.16,0.69,2083477.0,M2300,-0.08202958602795962
2017-03-01,3040,10.43,36.21,-2.68,59.45,-15.13,1707.93,1592.53,1723.06,79.72,-117.87,74.58,-20.73,33.67,-0.3,0.66,-0.1,11.19,-28.3,-140.65,907.24,1007.74,1007.74,-330.79,23.62,25.98,36.35,1652.12,1603.8,93.11,6.89,7.4,67237.2,-0.99,111.87,1418141.0,0.67,57.07,0.08,137643.0,44.75,0.09,49.52,1.25,13.01,2646000.0,M9900,0.43764945455969495
2017-03-01,3041,-0.39,-2.36,-2.39,27.34,-18.91,-18.24,-15.1,0.68,59.12,-15.3,46.26,-34.92,16.0,-0.89,2.56,-0.48,-0.47,-23.1,-188.71,-352.81,-340.45,-340.45,-360.83,-13.21,-13.48,-1.64,591.79,507.59,86.2,13.8,16.01,955.99,-4.72,-4.55,3681881.0,18.15,11.81,0.53,54786.0,49.13,0.63,6.02,1.05,1.57,4977622.0,M2300,-0.08433831959905347
2017-03-01,3042,1.04,3.29,1.26,28.28,12.36,17.25,14.9,4.89,177.68,5.71,15.91,17.78,30.71,1.96,6.89,0.85,1.19,1.14,-6.03,43.21,40.51,40.51,-44.05,-4.19,-8.11,0.44,244.41,191.2,68.17,31.83,46.7,240.42,8.51,11.88,4926473.0,43.11,3.08,0.59,926122.0,133.95,0.88,2.0,1.41,1.39,13443454.0,M2300,-0.0928080818750795
2017-03-01,3044,1.71,3.09,2.84,17.22,9.05,10.64,8.76,1.59,210.71,8.05,8.17,7.01,54.7,3.78,19.57,1.77,2.08,3.42,50.44,39.55,34.37,34.37,50.98,-0.29,-4.04,0.05,158.94,140.69,48.56,51.44,105.94,277.89,17.71,20.81,16705505.0,53.77,3.46,0.67,1280049.0,97.65,1.41,3.85,1.56,1.02,44939228.0,M2300,0.15294030100645561
2017-03-01,3045,1.46,6.06,6.09,31.92,17.59,17.0,14.36,-0.59,211.84,14.42,15.07,23.83,23.72,2.75,10.6,1.86,1.8,-1.23,1.39,2.81,5.07,5.07,3.22,-3.26,1.18,0.1,103.69,79.45,47.39,52.61,111.02,269.29,14.83,14.33,1159704.0,26.37,7.64,0.77,-85548.0,33.46,1.69,2.73,5.91,3.28,381422768.0,M2300,-0.026548590846969256
2017-03-01,3046,-0.53,-12.76,-12.76,31.59,-22.5,-22.43,-22.51,0.08,58.4,-22.51,54.1,-15.63,3.92,-1.0,3.9,-0.88,-0.54,-11.01,-13.31,-5.18,5.54,5.54,5.59,-23.5,-48.67,-0.18,119.25,79.85,35.52,64.48,181.51,2671.65,-5.38,-5.36,143733.0,79.52,7.45,0.81,-37976.0,85.24,2.27,59.11,1.26,0.52,573146.0,M2300,0.4374996043677797
2017-03-01,3048,0.24,1.68,1.75,3.36,1.13,0.38,0.31,-0.75,150.98,0.32,2.22,-11.13,13.97,-5.35,76.69,0.87,0.29,24.95,69.54,97.1,106.08,106.08,112.17,9.72,-3.13,0.44,128.01,50.73,21.24,78.76,370.79,613.72,8.69,2.91,2995188.0,406.2,12.97,4.48,208981.0,42.54,21.58,124.18,1.16,0.05,3594538.0,M2300,0.1419711174366074
2017-03-01,3049,0.07,0.76,1.18,26.22,19.78,6.55,6.55,-13.23,407.36,10.19,6.44,11.87,9.65,0.51,1.11,0.22,0.07,46.57,153.75,112.97,112.97,112.97,122.68,27.31,-0.22,2.54,60.29,42.13,39.83,60.17,151.04,152.64,2.2,0.73,-1255830.0,5.08,12.99,0.18,-104414.0,26.48,0.46,0.34,1.18,2.81,8401207.0,M2300,-0.29515249499904095
2017-03-01,3050,0.19,1.27,0.58,33.2,9.9,14.41,13.7,4.51,142.47,6.3,23.3,-9.41,15.17,-0.28,1.45,0.14,0.2,-3.21,-12.76,47.17,35.57,35.57,-47.89,-0.84,0.76,0.24,229.58,209.29,77.24,22.76,29.47,255.05,1.38,2.01,579021.0,9.37,5.1,0.28,-85658.0,74.48,0.37,0.87,0.76,1.85,1741167.0,M2300,-0.004326756663205256
2017-03-01,3051,-0.27,-5.26,-5.26,27.23,12.44,-16.41,-16.4,-28.85,184.13,-16.4,14.79,10.13,5.07,0.51,1.67,0.21,-0.27,-30.33,226.43,33.33,34.17,34.17,-78.29,-8.24,-12.36,0.39,166.52,109.72,16.79,83.21,495.51,302.13,2.07,-2.73,1088548.0,92.03,2.95,0.22,-503449.0,274.03,1.28,0.8,0.92,0.63,1519300.0,M2300,-0.11458333333333326
2017-03-01,3052,0.03,0.31,0.4,4.17,1.32,0.84,0.79,-0.48,146.19,1.01,2.85,14.39,14.19,3.94,5.82,0.08,0.05,167.68,70.43,80.65,102.83,102.83,210.81,9.25,-2.08,0.05,155.28,8.44,33.19,66.81,201.29,1804.05,0.66,0.42,3033994.0,133.66,17.27,0.52,-175.0,329.67,1.57,24.2,0.71,0.56,2027135.0,M2500,0.11289287242641821
2017-03-01,3054,0.38,2.85,-0.17,12.6,-8.25,43.22,43.22,51.48,60.42,-2.56,20.85,-10.34,13.9,-0.1,0.88,-0.07,0.38,160.57,-37.23,95.86,103.03,103.03,-160.7,16.14,51.62,1.13,959.99,812.52,93.51,6.49,6.94,3243.42,-0.71,3.71,946290.0,11.3,13.34,0.24,-107463.0,171.76,0.26,7.7,1.59,6.72,2603113.0,M2300,-0.061552781206369755
2017-03-01,3055,0.01,0.04,0.04,21.86,0.55,1.38,0.15,0.83,102.56,0.16,21.31,-14.39,26.14,-1.49,6.48,0.04,0.09,-28.51,-92.9,-83.61,-97.94,-97.94,-97.88,-16.7,-15.99,-1.18,267.0,242.04,67.81,32.19,47.47,332.58,0.33,0.84,1752025.0,26.08,4.48,0.64,109993.0,-38.31,0.96,3.26,0.68,0.54,1749336.0,M2300,0.7264746385127383
2017-03-01,3056,-0.02,-0.08,-0.12,71.56,7.35,-6.74,-7.88,-14.09,111.45,-12.26,64.21,-49.56,20.88,-10.8,0.2,0.01,-0.01,164.69,120.22,84.09,77.47,77.47,65.16,-5.86,10.45,0.15,187.52,16.84,48.92,51.08,104.4,3095.84,0.15,-0.14,4396541.0,174.89,41.85,0.02,-231756.0,46209.5,0.04,1.19,1.01,1.06,4863212.0,M2500,0.04716682494460267
