證券代碼,簡稱,年月日,收盤價(元)
9955,佳龍,20120102,27.5904
9958,世紀鋼,20120102,7.7266
9908,大台北,20120102,17.4227
9910,豐泰,20120102,21.3945
9911,櫻花,20120102,14.4311
9902,台火,20120102,9.2846
9912,偉聯,20120102,5.989
9904,寶成,20120102,23.2491
8271,宇瞻,20120102,13.7065
8374,羅昇,20120102,34.4724
9914,美利達,20120102,62.7388
9917,中保科,20120102,51.3928
9918,欣天然,20120102,29.2848
9919,康那香,20120102,14.4724
9921,巨大,20120102,113.729
8404,百和興業-KY,20120102,14.3995
9905,大華,20120102,27.7385
9928,中視,20120102,36.275
9929,秋雨,20120102,3.3963
9930,中聯資源,20120102,37.6575
9931,欣高,20120102,22.4486
9933,中鼎,20120102,38.9594
9934,成霖,20120102,11.1788
9935,慶豐富,20120102,4.7691
9937,全國,20120102,29.5921
9938,百和,20120102,22.3593
1110,東泥,20121228,14.0145
1303,南亞,20121228,54.1612
1304,台聚,20121228,22.3237
1305,華夏,20121228,14.2307
1307,三芳,20121228,22.9768
1308,亞聚,20121228,23.72
1309,台達化,20121228,9.0961
1310,台苯,20121228,7.2027
1312,國喬,20121228,11.8674
1313,聯成,20121228,15.5471
1314,中石化,20121228,17.3721
1315,達新,20121228,27.5903
1201,味全,20121228,34.0021
1203,味王,20121228,19.4777
1210,大成,20121228,25.4045
1213,大飲,20121228,18.5416
1218,泰山,20121228,15.3815
1219,福壽,20121228,15.3585
1220,台榮,20121228,10.2555
1225,福懋油,20121228,12.4811
1227,佳格,20121228,76.3835
1229,聯華,20121228,18.3422
1231,聯華食,20121228,33.6099
1232,大統益,20121228,49.5685
1233,天仁,20121228,43.8842
1234,黑松,20121228,36.6282
1235,興泰,20121228,23.2015
1236,宏亞,20121228,21.0038
1256,鮮活果汁-KY,20121228,59.5198
1101,台泥,20121228,35.0518
1301,台塑,20121228,74.6521
1102,亞泥,20121228,34.9299
1103,嘉泥,20121228,13.0791
1104,環泥,20121228,15.1304
1108,幸福,20121228,6.5841
1436,華友聯,20121228,51.2727
1437,勤益控,20121228,14.7422
1438,三地開發,20121228,6.52
1109,信大,20121228,10.0028
1316,上曜,20121228,10.5752
1319,東陽,20121228,24.8719
1321,大洋,20121228,25.35
1323,永裕,20121228,20.4316
1444,力麗,20121228,8.4954
1445,大宇,20121228,7.1984
1446,宏和,20121228,17.0625
1447,力鵬,20121228,8.2156
1449,佳和,20121228,4.6101
1451,年興,20121228,21.5912
1452,宏益,20121228,9.0367
1453,大將,20121228,10.9692
1454,台富,20121228,7.0891
1455,集盛,20121228,8.307
1456,怡華,20121228,17.0408
1457,宜進,20121228,7.7429
1459,聯發,20121228,7.9544
1460,宏遠,20121228,5.8904
1463,強盛,20121228,11.4122
1464,得力,20121228,8.5533
1465,偉全,20121228,11.3885
1466,聚隆,20121228,18.3986
1467,南緯,20121228,8.8501
1468,昶和,20121228,10.95
1470,大統新創,20121228,11.9778
1471,首利,20121228,14.4622
1324,地球,20121228,11.1634
1325,恒大,20121228,17.0666
1474,弘裕,20121228,5.4912
1475,業旺,20121228,8.3635
1476,儒鴻,20121228,103.109
1477,聚陽,20121228,84.9564
1503,士電,20121228,34.8124
1504,東元,20121228,16.7353
1506,正道,20121228,18.9219
1507,永大,20121228,51.4637
1512,瑞利,20121228,7.92
1513,中興電,20121228,15.176
1514,亞力,20121228,7.8999
1515,力山,20121228,7.4626
1516,川飛,20121228,8.0176
1517,利奇,20121228,11.8836
1519,華城,20121228,11.509
1521,大億,20121228,42.1654
1522,堤維西,20121228,10.0607
1524,耿鼎,20121228,6.234
1525,江申,20121228,44.1011
1526,日馳,20121228,6.8698
1527,鑽全,20121228,17.2135
1528,恩德,20121228,10.0191
1529,樂士,20121228,1.7185
1530,亞崴,20121228,29.1452
1531,高林股,20121228,17.6776
1326,台化,20121228,71.2352
1337,再生-KY,20121228,50.4795
1338,廣華-KY,20121228,73.5688
1339,昭輝,20121228,27.7942
1402,遠東新,20121228,31.3997
1409,新纖,20121228,9.2723
1410,南染,20121228,23.7805
1413,宏洲,20121228,8.1071
1414,東和,20121228,9.1198
1416,廣豐,20121228,14.51
1417,嘉裕,20121228,9.1139
1418,東華,20121228,15.4837
1419,新紡,20121228,39.3746
1589,永冠-KY,20121228,33.9175
1590,亞德客-KY,20121228,166.831
1423,利華,20121228,7.0468
1432,大魯閣,20121228,10.4648
1434,福懋,20121228,26.069
1435,中福,20121228,6.65
1441,大東,20121228,10.0647
1442,名軒,20121228,23.4722
1443,立益,20121228,5.23
1472,三洋紡,20121228,30.6448
1473,台南,20121228,29.4302
1532,勤美,20121228,26.7731
1533,車王電,20121228,16.3752
1535,中宇,20121228,63.6963
1536,和大,20121228,16.9676
1701,中化,20121228,20.0241
1702,南僑,20121228,21.2343
1707,葡萄王,20121228,77.0836
1708,東鹼,20121228,29.9212
1709,和益,20121228,15.6877
1710,東聯,20121228,34.1786
1711,永光,20121228,21.2126
1712,興農,20121228,13.3298
1713,國化,20121228,12.3998
1714,和桐,20121228,10.8268
1537,廣隆,20121228,53.3866
1538,正峰,20121228,23.6318
1539,巨庭,20121228,6.0577
1540,喬福,20121228,17.7041
1541,錩泰,20121228,8.204
1558,伸興,20121228,93.6691
1724,台硝,20121228,20.8654
1725,元禎,20121228,13.9873
1726,永記,20121228,55.6134
1727,中華化,20121228,18.0093
1730,花仙子,20121228,16.8542
1731,美吾華,20121228,15.5626
1732,毛寶,20121228,14
1733,五鼎,20121228,71.9827
1734,杏輝,20121228,32.233
1735,日勝化,20121228,12.3205
1736,喬山,20121228,72.5139
1737,臺鹽,20121228,20.2155
1762,中化生,20121228,52.1263
1773,勝一,20121228,33.5819
1560,中砂,20121228,26.8268
1582,信錦,20121228,47.7554
1583,程泰,20121228,39.7375
1439,中和,20121228,12.943
1440,南紡,20121228,14.3896
1609,大亞,20121228,6.9478
1611,中電,20121228,17.3631
1612,宏泰,20121228,9.7776
1903,士紙,20121228,47.65
1904,正隆,20121228,11.6837
1614,三洋電,20121228,28.9023
1615,大山,20121228,9.3656
1616,億泰,20121228,5.55
1617,榮星,20121228,9.6992
1618,合機,20121228,11.2027
1717,長興,20121228,24.1235
1718,中纖,20121228,9.1717
1720,生達,20121228,26.2478
1721,三晃,20121228,7.6471
1722,台肥,20121228,72.8693
1723,中碳,20121228,123.81
1597,直得,20121228,26.943
1603,華電,20121228,10.7114
2015,豐興,20121228,48.8697
2017,官田鋼,20121228,7.5587
2020,美亞,20121228,11.1862
2022,聚亨,20121228,7.9676
2023,燁輝,20121228,7.2851
2024,志聯,20121228,6.1279
2025,千興,20121228,4.28
2027,大成鋼,20121228,14.4575
2028,威致,20121228,9.5
2029,盛餘,20121228,18.3441
2030,彰源,20121228,10.475
2031,新光鋼,20121228,20.7423
2032,新鋼,20121228,11.4693
2033,佳大,20121228,11.7405
1604,聲寶,20121228,9.183
1605,華新,20121228,9.5785
1608,華榮,20121228,11.6734
1809,中釉,20121228,13.9565
1810,和成,20121228,8.162
1905,華紙,20121228,8.4283
1906,寶隆,20121228,6.6356
1907,永豐餘,20121228,13.3622
1909,榮成,20121228,8.0305
2002,中鋼,20121228,26.6894
2006,東和鋼鐵,20121228,28.05
2007,燁興,20121228,7.9982
2008,高興昌,20121228,7.1922
2009,第一銅,20121228,10.0618
2010,春源,20121228,11.2537
2012,春雨,20121228,11.1601
2013,中鋼構,20121228,29.7598
1789,神隆,20121228,69.2374
1795,美時,20121228,34.1691
1802,台玻,20121228,28.0694
2227,裕日車,20121228,207.969
2231,為升,20121228,65.0546
1805,寶徠,20121228,11.9844
2014,中鴻,20121228,9.3613
1806,冠軍,20121228,11.0907
1808,潤隆,20121228,27.2027
2062,橋椿,20121228,30.5332
2101,南港,20121228,34.9356
2102,泰豐,20121228,17.7671
2103,台橡,20121228,57.3046
2104,國際中橡,20121228,32.2812
2105,正新,20121228,73.285
2317,鴻海,20121228,84.5533
2321,東訊,20121228,6.165
2323,中環,20121228,4.762
2324,仁寶,20121228,18.4084
2327,國巨,20121228,8.9221
2328,廣宇,20121228,25.5677
2329,華泰,20121228,3.9447
2330,台積電,20121228,96.1327
2331,精英,20121228,7.0489
2332,友訊,20121228,14.3927
2337,旺宏,20121228,8.353
2338,光罩,20121228,7.8889
2340,光磊,20121228,10.3682
2342,茂矽,20121228,33.6883
2344,華邦電,20121228,5.0127
2345,智邦,20121228,15.7446
2347,聯強,20121228,50.4827
2106,建大,20121228,35.6489
2107,厚生,20121228,19.9257
2108,南帝,20121228,18.1352
2109,華豐,20121228,7.3246
2114,鑫永銓,20121228,80.4882
2201,裕隆,20121228,86.5073
2204,中華,20121228,35.7189
2206,三陽工業,20121228,16.8742
2207,和泰車,20121228,228.639
2208,台船,20121228,14.893
2034,允強,20121228,17.0261
2038,海光,20121228,10.3283
2049,上銀,20121228,203.632
2059,川湖,20121228,179.436
2308,台達電,20121228,103.358
2312,金寶,20121228,6.2949
2313,華通,20121228,12.1988
2314,台揚,20121228,43.1045
2316,楠梓電,20121228,13.3106
2233,宇隆,20121228,61.9935
2373,震旦行,20121228,40.3635
2374,佳能,20121228,26.5575
2375,凱美,20121228,5.0875
2376,技嘉,20121228,25.2239
2377,微星,20121228,13.5568
2301,光寶科,20121228,36.2268
2302,麗正,20121228,3.8132
2303,聯電,20121228,11.1359
2305,全友,20121228,2.85
2365,昆盈,20121228,8.981
2367,燿華,20121228,9.7758
2368,金像電,20121228,6.08
2369,菱生,20121228,11.4281
2371,大同,20121228,7.33
2348,海悅,20121228,22.698
2349,錸德,20121228,7.3441
2351,順德,20121228,19.0417
2352,佳世達,20121228,7.0049
2401,凌陽,20121228,8.9463
2402,毅嘉,20121228,14.2657
2404,漢唐,20121228,22.9839
2405,浩鑫,20121228,9.4832
2406,國碩,20121228,18.0126
2408,南亞科,20121228,2.4385
2409,友達,20121228,9.6722
2412,中華電,20121228,91.072
2413,環科,20121228,6.7702
2414,精技,20121228,13.6653
2353,宏碁,20121228,20.7179
2354,鴻準,20121228,86.9819
2355,敬鵬,20121228,30.1493
2356,英業達,20121228,10.6267
2357,華碩,20121228,307.956
2358,廷鑫,20121228,10.7116
2359,所羅門,20121228,11.6498
2360,致茂,20121228,63.6502
2362,藍天,20121228,35.3328
2363,矽統,20121228,9.7362
2364,倫飛,20121228,6.5225
2387,精元,20121228,12.2729
2388,威盛,20121228,23.1
2390,云辰,20121228,13.2636
2392,正崴,20121228,58.9081
2393,億光,20121228,36.6042
2395,研華,20121228,108.864
2397,友通,20121228,23.1495
2399,映泰,20121228,9.4304
2379,瑞昱,20121228,59.5325
2441,超豐,20121228,23.2435
2442,新美齊,20121228,7.1324
2443,億麗,20121228,5.7761
2444,兆勁,20121228,11.2641
2449,京元電子,20121228,17.6362
2450,神腦,20121228,90.6083
2451,創見,20121228,75.8531
2380,虹光,20121228,11.4592
2382,廣達,20121228,65.2107
2383,台光電,20121228,20.0751
2385,群光,20121228,63.6184
2430,燦坤,20121228,37.8183
2431,聯昌,20121228,6.1816
2433,互盛電,20121228,26.5126
2434,統懋,20121228,23.7922
2436,偉詮電,20121228,10.8388
2438,翔耀,20121228,4.5237
2439,美律,20121228,38.6076
2440,太空梭,20121228,7.14
2466,冠西電,20121228,24.2758
2467,志聖,20121228,16.9136
2468,華經,20121228,9.5032
2471,資通,20121228,15.4311
2472,立隆電,20121228,11.8026
2474,可成,20121228,136.941
2476,鉅祥,20121228,16.2577
2477,美隆電,20121228,12.4372
2478,大毅,20121228,17.1938
2480,敦陽科,20121228,23.8922
2481,強茂,20121228,11.0777
2482,連宇,20121228,10.4739
2483,百容,20121228,10.1966
2415,錩新,20121228,11.5152
2417,圓剛,20121228,15.6449
2419,仲琦,20121228,14.8066
2420,新巨,20121228,20.3604
2421,建準,20121228,17.1258
2423,固緯,20121228,16.4351
2424,隴華,20121228,42.662
2425,承啟,20121228,44.3601
2426,鼎元,20121228,7.1992
2427,三商電,20121228,8.5671
2428,興勤,20121228,27.5295
2429,銘旺科,20121228,65.6112
2458,義隆,20121228,44.3478
2459,敦吉,20121228,22.6583
2505,國揚,20121228,24.5639
2506,太設,20121228,7.1889
2509,全坤建,20121228,17.0144
2511,太子,20121228,19.6853
2514,龍邦,20121228,27.638
2515,中工,20121228,7.8402
2516,新建,20121228,7.0121
2520,冠德,20121228,20.223
2460,建通,20121228,11.4421
2461,光群雷,20121228,11.3258
2462,良得電,20121228,20.2034
2464,盟立,20121228,20.1218
2465,麗臺,20121228,9.7279
2453,凌群,20121228,11.1332
2454,聯發科,20121228,245.315
2455,全新,20121228,34.6273
2456,奇力新,20121228,15.7657
2457,飛宏,20121228,21.4421
2504,國產,20121228,12.2587
2484,希華,20121228,8.9552
2485,兆赫,20121228,18.7967
2545,皇翔,20121228,71.5352
2546,根基,20121228,11.9827
2547,日勝生,20121228,23.2424
2548,華固,20121228,65.4091
2597,潤弘,20121228,36.0851
2601,益航,20121228,23.2203
2603,長榮,20121228,15.5405
2486,一詮,20121228,15.7289
2488,漢平,20121228,9.279
2489,瑞軒,20121228,13.9346
2491,吉祥全,20121228,2.02
2492,華新科,20121228,6.8981
2493,揚博,20121228,24.707
2495,普安,20121228,14.8971
2496,卓越,20121228,8.8803
2497,怡利電,20121228,23.142
2498,宏達電,20121228,291.693
2501,國建,20121228,13.351
2542,興富發,20121228,48.5544
2524,京城,20121228,27.2724
2527,宏璟,20121228,11.96
2636,台驊投控,20121228,18.6088
2637,慧洋-KY,20121228,38.4862
2701,萬企,20121228,13.8795
2702,華園,20121228,14.1296
2704,國賓,20121228,27.082
2705,六福,20121228,28.3403
2706,第一店,20121228,19.2051
2707,晶華,20121228,207.715
2528,皇普,20121228,8.5846
2530,華建,20121228,8.1444
2534,宏盛,20121228,18.6861
2535,達欣工,20121228,18.9863
2543,皇昌,20121228,5.7611
2536,宏普,20121228,28.4355
2537,聯上發,20121228,9.5752
2538,基泰,20121228,19.1474
2539,櫻花建,20121228,17.037
2540,愛山林,20121228,5.7492
2617,台航,20121228,23.8235
2618,長榮航,20121228,16.6288
2605,新興,20121228,25.083
2841,台開,20121228,8.8457
2845,遠東銀,20121228,10.8595
2849,安泰銀,20121228,15.3217
2850,新產,20121228,18.9105
2851,中再保,20121228,13.1218
2852,第一保,20121228,15.0115
2855,統一證,20121228,15.548
2606,裕民,20121228,43.6303
2607,榮運,20121228,19.6972
2608,嘉里大榮,20121228,47.2941
2609,陽明,20121228,29.1104
2610,華航,20121228,10.9523
2611,志信,20121228,11.4899
2612,中航,20121228,35.1341
2613,中櫃,20121228,20.1783
2614,東森,20121228,3.8117
2615,萬海,20121228,16.1437
2616,山隆,20121228,21.2962
2836,高雄銀,20121228,8.6698
2838,聯邦銀,20121228,9.8165
2722,夏都,20121228,39.7278
2723,美食-KY,20121228,184.519
2727,王品,20121228,389.915
2801,彰銀,20121228,15.0127
2809,京城銀,20121228,15.0989
2812,台中銀,20121228,5.4706
2816,旺旺保,20121228,14.1833
2820,華票,20121228,10.6797
2823,中壽,20121228,24.7047
2912,統一超,20121228,150.484
2913,農林,20121228,13.2201
2915,潤泰全,20121228,66.958
2832,台產,20121228,20.3085
2834,臺企銀,20121228,8.1678
2891,中信金,20121228,16.3294
2892,第一金,20121228,16.4262
2901,欣欣,20121228,39.8754
2903,遠百,20121228,29.1929
3008,大立光,20121228,762.635
3010,華立,20121228,37.2092
3011,今皓,20121228,8.1235
3013,晟銘電,20121228,27.7689
3014,聯陽,20121228,22.4605
3015,全漢,20121228,25.1952
3016,嘉晶,20121228,12.8055
3017,奇鋐,20121228,15.2067
3018,同開,20121228,11.5312
3019,亞光,20121228,26.2997
3021,鴻名,20121228,12.0362
3022,威強電,20121228,39.2042
3023,信邦,20121228,25.7197
3024,憶聲,20121228,7.1825
2904,匯僑,20121228,22.5719
2905,三商,20121228,23.3725
2906,高林,20121228,10.9144
2908,特力,20121228,21.3868
2867,三商壽,20121228,17.8075
2880,華南金,20121228,15.466
2881,富邦金,20121228,33.5009
2882,國泰金,20121228,29.9946
2883,開發金,20121228,5.1642
3034,聯詠,20121228,113.179
3035,智原,20121228,37.4665
3036,文曄,20121228,34.2885
3037,欣興,20121228,30.1558
3038,全台,20121228,5.2646
3040,遠見,20121228,13.7952
3041,揚智,20121228,43.0142
3042,晶技,20121228,46.196
3043,科風,20121228,15.3
3044,健鼎,20121228,59.0967
3045,台灣大,20121228,102.542
3046,建碁,20121228,23.9821
3047,訊舟,20121228,12.5745
3048,益登,20121228,9.8805
3049,和鑫,20121228,9.7904
2884,玉山金,20121228,14.639
2885,元大金,20121228,14.3708
2886,兆豐金,20121228,21.4124
2910,統領,20121228,38.7134
2911,麗嬰房,20121228,20.2743
2887,台新金,20121228,10.8245
3057,喬鼎,20121228,23.9491
3058,立德,20121228,14.9777
3059,華晶科,20121228,16.7147
3060,銘異,20121228,78.503
3062,建漢,20121228,24.703
2888,新光金,20121228,7.8138
2889,國票金,20121228,9.8123
2890,永豐金,20121228,11.7443
3004,豐達科,20121228,41.9255
3005,神基,20121228,14.9035
3006,晶豪科,20121228,21.3552
3025,星通,20121228,7.6316
3026,禾伸堂,20121228,24.1527
3027,盛達,20121228,10.7039
3028,增你強,20121228,16.7197
3029,零壹,20121228,13.2123
3030,德律,20121228,51.3676
3031,佰鴻,20121228,13.5177
3032,偉訓,20121228,7.8117
3033,威健,20121228,20.2198
3050,鈺德,20121228,5.4178
3051,力特,20121228,2.13
3052,夆典,20121228,9.1606
3054,立萬利,20121228,7.8729
3055,蔚華科,20121228,12.0448
3056,總太,20121228,21.2025
2923,鼎固-KY,20121228,22.637
3002,歐格,20121228,10.1572
3003,健和興,20121228,21.6563
3149,正達,20121228,117.678
3164,景岳,20121228,44.7036
3189,景碩,20121228,89.7818
3209,全科,20121228,19.9649
3229,晟鈦,20121228,7.23
3231,緯創,20121228,28.5095
3257,虹冠電,20121228,26.4017
3266,昇陽,20121228,24.2486
3296,勝德,20121228,18.6053
3305,昇貿,20121228,30.655
3308,聯德,20121228,7
3311,閎暉,20121228,64.7134
3312,弘憶股,20121228,8.995
3356,奇偶,20121228,60.6739
3090,日電貿,20121228,19.031
3092,鴻碩,20121228,5.0252
3094,聯傑,20121228,16.2493
3130,一零四,20121228,75.4209
3443,創意,20121228,98.3247
3450,聯鈞,20121228,49.117
3454,晶睿,20121228,86.9839
3481,群創,20121228,15.4143
3494,誠研,20121228,13.0471
3432,台端,20121228,10.4492
3576,聯合再生,20121228,17.5419
3607,谷崧,20121228,40.1998
3588,通嘉,20121228,49.3031
3591,艾笛森,20121228,37.0587
3593,力銘,20121228,18.4979
3596,智易,20121228,28.733
3501,維熹,20121228,38.2163
3504,揚明光,20121228,73.8554
3515,華擎,20121228,97.6744
3518,柏騰,20121228,31.3168
3528,安馳,20121228,24.8185
3532,台勝科,20121228,30.0074
3533,嘉澤,20121228,87.6789
3535,晶彩科,20121228,10.494
3536,誠創,20121228,14.0626
3376,新日興,20121228,85.9089
3380,明泰,20121228,19.0922
3383,新世紀,20121228,89.638
3406,玉晶光,20121228,209.551
3416,融程電,20121228,38.9394
3545,敦泰,20121228,50.4516
3550,聯穎,20121228,11.6328
3557,嘉威,20121228,8.9708
3563,牧德,20121228,39.4378
3419,譁裕,20121228,19.1893
3605,宏致,20121228,35.4046
3617,碩天,20121228,48.723
3622,洋華,20121228,57.255
3645,達邁,20121228,25.9251
3653,健策,20121228,66.0693
4426,利勤,20121228,23.4333
4722,國精化,20121228,20.4996
4526,東台,20121228,21.6522
4532,瑞智,20121228,24.4674
4720,德淵,20121228,14.3733
3665,貿聯-KY,20121228,32.1138
3669,圓展,20121228,21.2667
3673,TPK-KY,20121228,454.807
3679,新至陞,20121228,47.0169
3686,達能,20121228,43.0898
3694,海華,20121228,21.2
3701,大眾控,20121228,19.4031
3702,大聯大,20121228,35.9035
3703,欣陸,20121228,11.0243
3704,合勤控,20121228,13.6318
3705,永信,20121228,38.9783
