證券代碼,簡稱,年月,交易所主產業代碼,交易所子產業代碼,TEJ主產業代碼,TEJ子產業代碼
1618,合機,202103  ,M1600,M1600,16,16
1626,艾美特-KY,202103  ,M1600,M1600,15C,15C1
1701,中化,202103  ,M1700,M1722,17C,17C1
1702,南僑,202103  ,M1200,M1200,12B,12B
1707,葡萄王,202103  ,M1700,M1722,17C,17C2
1708,東鹼,202103  ,M1700,M1721,17Z,17Z
1709,和益,202103  ,M1700,M1721,17E,17E1
1710,東聯,202103  ,M1700,M1721,13A,13A5
1711,永光,202103  ,M1700,M1721,17B,17B
1712,興農,202103  ,M1700,M1721,17C,17C3
1713,國化,202103  ,M1700,M1721,17B,17B
1714,和桐,202103  ,M1700,M1721,17E,17E1
1717,長興,202103  ,M1700,M1721,17F,17F
1718,中纖,202103  ,M1700,M1721,13A,13A5
1720,生達,202103  ,M1700,M1722,17C,17C1
1721,三晃,202103  ,M1700,M1721,17F,17F
1722,台肥,202103  ,M1700,M1721,17C,17C3
1723,中碳,202103  ,M1700,M1721,17Z,17Z
1724,台硝,202103  ,M1700,M1721,17Z,17Z
1725,元禎,202103  ,M1700,M1721,17Z,17Z
1726,永記,202103  ,M1700,M1721,17B,17B
1727,中華化,202103  ,M1700,M1721,17Z,17Z
1730,花仙子,202103  ,M1700,M1721,17E,17E2
1731,美吾華,202103  ,M1700,M1722,17C,17C1
1732,毛寶,202103  ,M1700,M1721,17E,17E2
1733,五鼎,202103  ,M1700,M1722,17G,17G
1734,杏輝,202103  ,M1700,M1722,17C,17C1
1735,日勝化,202103  ,M1700,M1721,17F,17F
1736,喬山,202103  ,M1700,M1722,17G,17G
1737,臺鹽,202103  ,M1200,M1200,12Z,12Z
1760,寶齡富錦,202103  ,M1700,M1722,17C,17C1
1762,中化生,202103  ,M1700,M1722,17C,17C1
1773,勝一,202103  ,M1700,M1721,17Z,17Z
1776,展宇,202103  ,M1700,M1721,17F,17F
1783,和康生,202103  ,M1700,M1722,17G,17G
1786,科妍,202103  ,M1700,M1722,17G,17G
1789,神隆,202103  ,M1700,M1722,17C,17C1
1795,美時,202103  ,M1700,M1722,17C,17C1
1802,台玻,202103  ,M1800,M1800,18,18
1805,寶徠,202103  ,M2500,M2500,25A,25A
1806,冠軍,202103  ,M1800,M1800,18,18
1808,潤隆,202103  ,M2500,M2500,25A,25A
1809,中釉,202103  ,M1800,M1800,18,18
1810,和成,202103  ,M1800,M1800,18,18
1817,凱撒衛,202103  ,M1800,M1800,18,18
1903,士紙,202103  ,M1900,M1900,19A,19A
1904,正隆,202103  ,M1900,M1900,19A,19A
1905,華紙,202103  ,M1900,M1900,19B,19B
1906,寶隆,202103  ,M1900,M1900,19A,19A
1907,永豐餘,202103  ,M1900,M1900,19A,19A
1909,榮成,202103  ,M1900,M1900,19A,19A
2002,中鋼,202103  ,M2000,M2000,20A,20A3
2006,東和鋼鐵,202103  ,M2000,M2000,20A,20A2
2007,燁興,202103  ,M2000,M2000,20A,20A1
2008,高興昌,202103  ,M2000,M2000,20A,20A7
2009,第一銅,202103  ,M2000,M2000,20A,20A4
2010,春源,202103  ,M2000,M2000,20A,20A3
2012,春雨,202103  ,M2000,M2000,20A,20A1
2013,中鋼構,202103  ,M2000,M2000,20A,20A2
2014,中鴻,202103  ,M2000,M2000,20A,20A3
2015,豐興,202103  ,M2000,M2000,20A,20A2
2017,官田鋼,202103  ,M2000,M2000,20A,20A1
